model,instrument,item,entropy,modal_share,n_distinct,n_trials
meta-llama/llama-3.3-70b-instruct,political_compass,4,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,5,0.46899559358928117,0.9,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,6,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,7,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,8,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,9,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,10,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,11,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,12,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,13,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,14,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,15,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,16,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,17,0.5197027865043055,0.8833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,18,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,19,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,20,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,21,0.6098403047164005,0.85,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,22,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,23,0.9340680553754911,0.65,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,24,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,25,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,26,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,27,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,28,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,29,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,30,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,31,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,32,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,33,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,34,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,35,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,36,0.4138168503036338,0.9166666666666666,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,37,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,38,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,39,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,40,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,41,0.5665095065529053,0.8666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,42,0.6500224216483541,0.8333333333333334,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,43,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,44,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,45,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,46,0.2863969571159562,0.95,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,47,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,48,0.2863969571159562,0.95,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,49,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,50,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,51,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,52,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,53,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,54,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,55,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,56,0.46899559358928117,0.9,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,57,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,58,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,59,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-3.3-70b-instruct,political_compass,60,0.0,1.0,1,60
meta-llama/llama-3.3-70b-instruct,political_compass,61,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,0,0.6873150928309273,0.8166666666666667,2,60
meta-llama/llama-4-maverick,8values,1,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,2,0.7219280948873623,0.8,2,60
meta-llama/llama-4-maverick,8values,3,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,4,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,5,0.8812908992306927,0.7,2,60
meta-llama/llama-4-maverick,8values,6,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,7,0.7540340561971326,0.7833333333333333,2,60
meta-llama/llama-4-maverick,8values,8,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,9,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,10,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,11,0.8812908992306927,0.7,2,60
meta-llama/llama-4-maverick,8values,12,0.8599530497177523,0.7166666666666667,2,60
meta-llama/llama-4-maverick,8values,13,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-4-maverick,8values,14,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,15,0.9340680553754911,0.65,2,60
meta-llama/llama-4-maverick,8values,16,0.9007196798623592,0.6833333333333333,2,60
meta-llama/llama-4-maverick,8values,17,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,18,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,19,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,20,0.7540340561971326,0.7833333333333333,2,60
meta-llama/llama-4-maverick,8values,21,0.9798687566511527,0.5833333333333334,2,60
meta-llama/llama-4-maverick,8values,22,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,23,1.0,0.5,2,60
meta-llama/llama-4-maverick,8values,24,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,25,0.9480782435939054,0.6333333333333333,2,60
meta-llama/llama-4-maverick,8values,26,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-4-maverick,8values,27,0.46899559358928117,0.9,2,60
meta-llama/llama-4-maverick,8values,28,0.7788813907161496,0.5,3,60
meta-llama/llama-4-maverick,8values,29,0.2570688853101004,0.9333333333333333,3,60
meta-llama/llama-4-maverick,8values,30,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,31,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,32,0.3533593350214213,0.9333333333333333,2,60
meta-llama/llama-4-maverick,8values,33,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-4-maverick,8values,34,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-4-maverick,8values,35,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,36,0.9480782435939054,0.6333333333333333,2,60
meta-llama/llama-4-maverick,8values,37,0.9871377743721862,0.5666666666666667,2,60
meta-llama/llama-4-maverick,8values,38,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-4-maverick,8values,39,0.4138168503036338,0.9166666666666666,2,60
meta-llama/llama-4-maverick,8values,40,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,41,0.8812908992306927,0.7,2,60
meta-llama/llama-4-maverick,8values,42,0.3533593350214213,0.9333333333333333,2,60
meta-llama/llama-4-maverick,8values,43,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,44,0.9603622703154779,0.6166666666666667,2,60
meta-llama/llama-4-maverick,8values,45,0.9967916319816367,0.5333333333333333,2,60
meta-llama/llama-4-maverick,8values,46,0.3533593350214213,0.9333333333333333,2,60
meta-llama/llama-4-maverick,8values,47,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-4-maverick,8values,48,0.2863969571159562,0.95,2,60
meta-llama/llama-4-maverick,8values,49,0.2863969571159562,0.95,2,60
meta-llama/llama-4-maverick,8values,50,0.9480782435939054,0.6333333333333333,2,60
meta-llama/llama-4-maverick,8values,51,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,52,0.7219280948873623,0.8,2,60
meta-llama/llama-4-maverick,8values,53,0.3533593350214213,0.9333333333333333,2,60
meta-llama/llama-4-maverick,8values,54,0.3533593350214213,0.9333333333333333,2,60
meta-llama/llama-4-maverick,8values,55,0.2863969571159562,0.95,2,60
meta-llama/llama-4-maverick,8values,56,0.4138168503036338,0.9166666666666666,2,60
meta-llama/llama-4-maverick,8values,57,0.2863969571159562,0.95,2,60
meta-llama/llama-4-maverick,8values,58,0.9991983542636397,0.5166666666666667,2,60
meta-llama/llama-4-maverick,8values,59,0.8366407419411673,0.7333333333333333,2,60
meta-llama/llama-4-maverick,8values,60,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,61,0.7837769474847011,0.7666666666666667,2,60
meta-llama/llama-4-maverick,8values,62,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,63,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,64,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,65,0.0,1.0,1,60
meta-llama/llama-4-maverick,8values,66,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-4-maverick,8values,67,0.4138168503036338,0.9166666666666666,2,60
meta-llama/llama-4-maverick,8values,68,0.21084230031853216,0.9666666666666667,2,60
meta-llama/llama-4-maverick,8values,69,0.8366407419411673,0.7333333333333333,2,60
meta-llama/llama-4-maverick,political_compass,0,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,1,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,2,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,3,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,4,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,5,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,6,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,7,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,8,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,9,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,10,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,11,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,12,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,13,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,14,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,15,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,16,0.5665095065529053,0.8666666666666667,2,60
meta-llama/llama-4-maverick,political_compass,17,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,18,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,19,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,20,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,21,0.5665095065529053,0.8666666666666667,2,60
meta-llama/llama-4-maverick,political_compass,22,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,23,0.5665095065529053,0.8666666666666667,2,60
meta-llama/llama-4-maverick,political_compass,24,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,25,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,26,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-4-maverick,political_compass,27,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,28,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,29,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,30,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,31,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,32,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,33,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,34,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,35,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,36,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,37,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,38,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,39,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,40,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,41,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,42,0.7219280948873623,0.8,2,60
meta-llama/llama-4-maverick,political_compass,43,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,44,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,45,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,46,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,47,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,48,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,49,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,50,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,51,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,52,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,53,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,54,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,55,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,56,0.1222915970693747,0.9833333333333333,2,60
meta-llama/llama-4-maverick,political_compass,57,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,58,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,59,0.0,1.0,1,60
meta-llama/llama-4-maverick,political_compass,60,0.9967916319816367,0.5333333333333333,2,60
meta-llama/llama-4-maverick,political_compass,61,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,0,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,1,0.21084230031853216,0.9666666666666667,2,60
mistralai/mistral-large-2512,8values,2,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,3,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,4,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,5,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,6,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,7,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,8,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,9,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,10,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,11,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,12,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,13,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,14,0.9927744539878083,0.55,2,60
mistralai/mistral-large-2512,8values,15,0.7219280948873623,0.8,2,60
mistralai/mistral-large-2512,8values,16,0.9603622703154779,0.6166666666666667,2,60
mistralai/mistral-large-2512,8values,17,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,18,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,19,0.8366407419411673,0.7333333333333333,2,60
mistralai/mistral-large-2512,8values,20,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,21,0.9967916319816367,0.5333333333333333,2,60
mistralai/mistral-large-2512,8values,22,0.21084230031853216,0.9666666666666667,2,60
mistralai/mistral-large-2512,8values,23,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,24,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,25,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,26,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,27,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,28,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,29,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,30,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,31,0.7219280948873623,0.8,2,60
mistralai/mistral-large-2512,8values,32,0.21084230031853216,0.9666666666666667,2,60
mistralai/mistral-large-2512,8values,33,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,34,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,35,0.6500224216483541,0.8333333333333334,2,60
mistralai/mistral-large-2512,8values,36,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,37,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,38,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,8values,39,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,40,0.9340680553754911,0.65,2,60
mistralai/mistral-large-2512,8values,41,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,42,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,43,0.8812908992306927,0.7,2,60
mistralai/mistral-large-2512,8values,44,0.9798687566511527,0.5833333333333334,2,60
mistralai/mistral-large-2512,8values,45,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,46,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,47,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-large-2512,8values,48,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,49,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,50,0.4138168503036338,0.9166666666666666,2,60
mistralai/mistral-large-2512,8values,51,0.2863969571159562,0.95,2,60
mistralai/mistral-large-2512,8values,52,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,53,0.46899559358928117,0.9,2,60
mistralai/mistral-large-2512,8values,54,0.21084230031853216,0.9666666666666667,2,60
mistralai/mistral-large-2512,8values,55,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,56,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,57,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,58,0.20966536979107026,0.95,3,60
mistralai/mistral-large-2512,8values,59,0.2863969571159562,0.95,2,60
mistralai/mistral-large-2512,8values,60,0.8599530497177523,0.7166666666666667,2,60
mistralai/mistral-large-2512,8values,61,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,8values,62,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,8values,63,0.5197027865043055,0.8833333333333333,2,60
mistralai/mistral-large-2512,8values,64,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,65,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,66,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,67,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-large-2512,8values,68,0.0,1.0,1,60
mistralai/mistral-large-2512,8values,69,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,political_compass,0,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,1,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,political_compass,2,0.2863969571159562,0.95,2,60
mistralai/mistral-large-2512,political_compass,3,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,4,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,5,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,6,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,political_compass,7,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,8,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,9,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,10,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,11,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,12,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,13,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,14,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,15,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,16,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,17,0.9007196798623592,0.6833333333333333,2,60
mistralai/mistral-large-2512,political_compass,18,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,political_compass,19,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,20,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,21,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,22,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-large-2512,political_compass,23,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,24,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,25,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,26,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,27,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-large-2512,political_compass,28,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,29,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,30,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,31,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,32,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,33,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,34,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,35,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,36,0.6500224216483541,0.8333333333333334,2,60
mistralai/mistral-large-2512,political_compass,37,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,38,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,39,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,40,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,41,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,42,0.8112781244591328,0.75,2,60
mistralai/mistral-large-2512,political_compass,43,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,44,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,45,0.4138168503036338,0.9166666666666666,2,60
mistralai/mistral-large-2512,political_compass,46,0.9007196798623592,0.6833333333333333,2,60
mistralai/mistral-large-2512,political_compass,47,0.8366407419411673,0.7333333333333333,2,60
mistralai/mistral-large-2512,political_compass,48,0.5665095065529053,0.8666666666666667,2,60
mistralai/mistral-large-2512,political_compass,49,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,50,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,51,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,52,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,53,0.5197027865043055,0.8833333333333333,2,60
mistralai/mistral-large-2512,political_compass,54,0.5197027865043055,0.8833333333333333,2,60
mistralai/mistral-large-2512,political_compass,55,0.46899559358928117,0.9,2,60
mistralai/mistral-large-2512,political_compass,56,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,57,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,58,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,59,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,60,0.0,1.0,1,60
mistralai/mistral-large-2512,political_compass,61,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,0,0.8812908992306927,0.7,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,1,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,2,0.7090072614673607,0.6166666666666667,3,60
mistralai/mistral-small-3.2-24b-instruct,8values,3,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,4,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,5,0.5665095065529053,0.8666666666666667,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,6,0.6098403047164005,0.85,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,7,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,8,0.7219280948873623,0.8,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,9,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,10,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,11,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,12,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,13,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,14,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,15,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,16,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,17,0.5197027865043055,0.8833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,18,0.7837769474847011,0.7666666666666667,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,19,0.31213949832656696,0.9166666666666666,3,60
mistralai/mistral-small-3.2-24b-instruct,8values,20,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,21,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,22,0.9340680553754911,0.65,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,23,0.2863969571159562,0.95,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,24,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,25,0.4138168503036338,0.9166666666666666,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,26,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,27,0.21084230031853216,0.9666666666666667,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,28,0.46899559358928117,0.9,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,29,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,30,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,31,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,32,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,33,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,34,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,35,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,36,0.9967916319816367,0.5333333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,37,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,38,0.3533593350214213,0.9333333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,39,0.0,1.0,1,60
mistralai/mistral-small-3.2-24b-instruct,8values,40,0.4138168503036338,0.9166666666666666,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,41,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,42,0.1222915970693747,0.9833333333333333,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,43,0.6500224216483541,0.8333333333333334,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,44,0.5665095065529053,0.8666666666666667,2,60
mistralai/mistral-small-3.2-24b-instruct,8values,45,0.6873150928309273,0.8166666666666667,2,60
